username,video_id,video_url,hashtags
edskoryk,7.47951E+18,,[]
edskoryk,7.4787E+18,,[]
edskoryk,7.47684E+18,,[]
edskoryk,7.47611E+18,,[]
edskoryk,7.47532E+18,,[]
edskoryk,7.47423E+18,,[]
edskoryk,7.47238E+18,,[]
edskoryk,7.47205E+18,,[]
edskoryk,7.47089E+18,,[]
edskoryk,7.47022E+18,,[]
edskoryk,7.46907E+18,,[]
edskoryk,7.46753E+18,,[]
edskoryk,7.46647E+18,,[]
edskoryk,7.46573E+18,,[]
edskoryk,7.4653E+18,,[]
edskoryk,7.46463E+18,,[]
edskoryk,7.46428E+18,,[]
edskoryk,7.462E+18,,[]
edskoryk,7.46047E+18,,[]
edskoryk,7.45973E+18,,[]
edskoryk,7.45834E+18,,[]
edskoryk,7.45757E+18,,[]
edskoryk,7.44676E+18,,[]
edskoryk,7.44492E+18,,[]
edskoryk,7.41444E+18,,[]
edskoryk,7.41411E+18,,[]
edskoryk,7.40857E+18,,[]
edskoryk,7.4056E+18,,[]
edskoryk,7.40264E+18,,[]
edskoryk,7.4004E+18,,[]
edskoryk,7.39449E+18,,[]
edskoryk,7.38522E+18,,[]
edskoryk,7.3848E+18,,[]
edskoryk,7.36997E+18,,[]
edskoryk,7.36403E+18,,[]
edskoryk,7.3522E+18,,[]
edskoryk,7.34923E+18,,[]
edskoryk,7.32657E+18,,[]
edskoryk,7.31729E+18,,[]
edskoryk,7.31648E+18,,[]
edskoryk,7.31539E+18,,[]
elliewafer.3,7.48889E+18,,"['#fyp', '#ok', '#xyzbca', '#foryou', '#foryoupage']"
elliewafer.3,7.48467E+18,,"['#xyzbca', '#fyp', '#foryou', '#foryoupage']"
elliewafer.3,7.48444E+18,,"['#xyzbca', '#fyp', '#foryou', '#foryoupage', '#real']"
elliewafer.3,7.48214E+18,,"['#xyzbca', '#fyp', '#foryou', '#foryoupage', '#real', '#random']"
elliewafer.3,7.48145E+18,,"['#xyzbca', '#fyp', '#foryou', '#foryoupage']"
elliewafer.3,7.47035E+18,,"['#xyzbca', '#fyp', '#foryou', '#foryoupage', '#real', '#ok', '#wtf', '#um', '#vent', '#family']"
elliewafer.3,7.46886E+18,,"['#xyzbca', '#fyp', '#foryou', '#foryoupage', '#real', '#ok', '#wtf', '#vent', '#random', '#foryoupageofficiall']"
elliewafer.3,7.4688E+18,,"['#xyzbca', '#fyp', '#foryou', '#foryoupage', '#real', '#ok', '#wtf', '#random', '#foryoupageofficiall']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp', '#gönnfy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.43E+18,,"['#bpdtiktok', '#mentalhealness', '#foryoupage', '#edawarewness', '#edrec0very']"
polinaphkb,7.14E+18,,"['#mentalhealthawareness', '#edawarewness', '#septembersucideawearness', '#fyp', '#mhrecovery']"
polinaphkb,7.50E+18,,"['#gönnfy', '#fyp', '#fürdich', '#fy', '#mentalhealness', '#mhrecovery', '#edawarewness', '#mentalhealth', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.49E+18,,"['#CapCut', '#gönnfy', '#fyp', '#fürdich', '#fy', '#mentalhealness', '#nurse', '#nursetoks', '#mhrecovery', '#edawarewness']"
polinaphkb,7.49E+18,,"['#gönnfy', '#fyp', '#fürdich', '#fy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.49E+18,,"['#gönnfy', '#fyp', '#fürdich', '#fy', '#mentalhealness', '#mentalhealth', '#mhrecovery']"
polinaphkb,7.49E+18,,"['#gönnfy', '#fyp', '#fürdich', '#fy', '#nursetoks', '#pflege', '#nurse']"
polinaphkb,7.49E+18,,"['#gönnfy', '#fyp', '#fürdich', '#fy', '#mentalhealness', '#MentalHealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.49E+18,,"['#gönnfy', '#fyp', '#fürdich', '#fy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.49E+18,,"['#gönnfy', '#fyp', '#fürdich', '#fy', '#mentalhealness', '#fckafd']"
polinaphkb,7.49E+18,,"['#CapCut', '#gönnfy', '#fyp', '#fürdich', '#fy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#nursetoks', '#bpdtiktok']"
polinaphkb,7.49E+18,,"['#gönnfy', '#fyp', '#fürdich', '#fy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#nursetoks']"
polinaphkb,7.49E+18,,"['#gönnfy', '#fyp', '#fürdich', '#fy', '#dielinke', '#antiafd', '#fckafd']"
polinaphkb,7.49E+18,,"['#fy', '#fürdich', '#fyp', '#gönnfy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#nursetoks']"
polinaphkb,7.49E+18,,"['#fy', '#fürdich', '#fyp', '#gönnfy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.49E+18,,"['#fy', '#fürdich', '#fyp', '#gönnfy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.49E+18,,"['#fy', '#fürdich', '#fyp', '#gönnfy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok', '#gönnfy']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok', '#gönnfy', '#trends', '#covid19']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok', '#nursetoks']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very', '#bpdtiktok']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#edrec0very']"
polinaphkb,7.48E+18,,"['#fy', '#mentalhealness', '#mentalhealth', '#mhrecovery', '#edawarewness', '#fürdich', '#fyp']"
polinaphkb,7.48E+18,,"['#fy', '#mentalhealness', '#mhrecovery', '#edawarewness', '#edrec0very', '#fürdich', '#fyp']"
polinaphkb,7.48E+18,,"['#fy', '#mentalhealness', '#mhrecovery', '#edawarewness', '#reminder', '#edrec0very', '#fürdich']"
polinaphkb,7.48E+18,,"['#fy', '#fürdich', '#fyp', '#mentalhealness', '#mhrecovery', '#edawarewness', '#edrec0very']"
polinaphkb,7.45E+18,,[]
polinaphkb,7.44E+18,,"['#reminder', '#mentalhealness', '#fyp', '#bpdtiktok', '#edawarewness']"
polinaphkb,7.44E+18,,"['#reminder', '#mentalhealness', '#fyp', '#bpdtiktok', '#foryoupage']"
polinaphkb,7.44E+18,,"['#haittransformation', '#fyp', '#mentalhealness', '#mentalhealness']"
polinaphkb,7.43E+18,,"['#bpdtiktok', '#mentalhealness', '#foryoupage', '#mhrecovery', '#edawarewness']"
polinaphkb,7.43E+18,,"['#bpdtiktok', '#mentalhealness', '#foryoupage', '#mhrecovery', '#edawarewness']"
polinaphkb,7.43E+18,,"['#CapCut', '#foryoupage', '#mentalhealness', '#bpdtiktok', '#mhrecovery', '#edawarewness']"
polinaphkb,7.41E+18,,"['#fyp', '#foryoupage']"
polinaphkb,7.37E+18,,"['#socialworker', '#mentalhealness', '#fyp', '#recovery']"
polinaphkb,7.36E+18,,"['#CapCut', '#mentalhealness', '#mhrecovery', '#edawarewness', '#edrec0very', '#depressionanxiety', '#bpdtiktok', '#fyp']"
polinaphkb,7.35E+18,,"['#CapCut', '#mentalhealness', '#mhrecovery', '#edawarewness', '#edrec0very']"
polinaphkb,7.34E+18,,"['#mentalhealthawareness', '#bpdtiktok', '#recovery', '#mentalhealness', '#fyp', '#bpdtok']"
polinaphkb,7.33E+18,,"['#CapCut', '#fyp', '#mentalhealness', '#mhrecovery', '#mentalhealthawareness', '#recoverytok']"
polinaphkb,7.32E+18,,['#CapCut']
polinaphkb,7.32E+18,,"['#mentalhealness', '#mhrecovery', '#bpdtok', '#recoverytok', '#edawarewness', '#edrec0very']"
polinaphkb,7.30E+18,,"['#bpdtok', '#recoverytok', '#recovery', '#mentalhealthawareness', '#mentalhealthmatters']"
polinaphkb,7.29E+18,,"['#CapCut', '#recoverytok', '#bpdtiktok', '#bpdtok', '#mentalhealthawareness', '#mentalhealthmatters']"
polinaphkb,7.29E+18,,"['#wieiadedrecovery', '#wieiadrealistic', '#recoverytok', '#シedrec0very', '#fypシedrec0very']"
polinaphkb,7.29E+18,,"['#mentalhealthawareness', '#mentalhealth', '#recoverytok', '#fypage', '#fypシ']"
polinaphkb,7.29E+18,,"['#mentalhealthawareness', '#mentalhealth', '#bpdtiktok', '#recoverytok', '#recovery', '#シedrec0very']"
livingwithlucee,7.49E+18,,"['#adhdinwomen', '#mentalhealthmatters', '#mentalhealthhumor', '#adhd', '#canonevent']"
livingwithlucee,7.49E+18,,"['#mentalhealthmatters', '#recoveryispossible', '#edrec0very', '#adhdinwomen']"
livingwithlucee,7.48E+18,,"['#gymmotivation', '#gymtok']"
livingwithlucee,7.48E+18,,"['#gymmotivation', '#gymtok']"
livingwithlucee,7.48E+18,,"['#gymmotivation', '#gymtok', '#weightlifting', '#healthylifestyle', '#gym']"
livingwithlucee,7.48E+18,,"['#gymmotivation', '#gymtok', '#weightlifting', '#healthylifestyle', '#gym', '#wholefoods', '#foodinspiration']"
livingwithlucee,7.48E+18,,"['#gymmotivation', '#gymtok', '#mentalhealthmatters', '#recoveryispossible', '#edrec0very', '#adhdinwomen', '#weightlifting', '#healthylifestyle', '#gym']"
livingwithlucee,7.48E+18,,"['#gymmotivation', '#gymtok', '#mentalhealthmatters', '#recoveryispossible', '#edrec0very', '#adhdinwomen', '#weightlifting', '#healthylifestyle']"
livingwithlucee,7.48E+18,,"['#mentalhealthmatters', '#gymmotivation', '#gymtok', '#gym']"
livingwithlucee,7.48E+18,,"['#gymmotivation', '#gymtok', '#gym', '#mentalhealthmatters', '#recoveryispossible', '#edrec0very']"
livingwithlucee,7.48E+18,,"['#gymmotivation', '#gymtok', '#gym', '#mentalhealthmatters', '#recoveryispossible']"
livingwithlucee,7.48E+18,,"['#gymmotivation', '#gymtok', '#gym', '#mentalhealthmatters', '#foodinspiration', '#recoveryispossible', '#recoveryispossible']"
livingwithlucee,7.47E+18,,"['#mentalhealthmatters', '#foodinspiration', '#recoveryispossible', '#gymmotivation', '#edrec0very', '#gymtok', '#wholefoods', '#wieiad', '#healthyrecipes', '#yoghurtbowl', '#gym']"
livingwithlucee,7.47E+18,,"['#recoveryispossible', '#mentalhealthmatters', '#foodinspiration', '#gymmotivation', '#edrec0very']"
livingwithlucee,7.47E+18,,"['#gymmotivation', '#gymtok', '#wholefoods', '#wieiad']"
livingwithlucee,7.47E+18,,"['#gymmotivation', '#gymtok', '#wholefoods', '#wieiad', '#mentalhealthmatters', '#recoveryispossible']"
livingwithlucee,7.47E+18,,"['#yoghurtbowl', '#gymtok', '#gymmotivation', '#wholefoods', '#wieiad']"
livingwithlucee,7.47E+18,,"['#redbullgivesyouwiiings', '#gymmotivation', '#gymtok', '#wholefoods']"
livingwithlucee,7.47E+18,,"['#gymtok', '#gymmotivation', '#wholefoods', '#wieiad']"
livingwithlucee,7.47E+18,,"['#gymtok', '#gymmotivation', '#mentalhealthmatters']"
livingwithlucee,7.47E+18,,"['#wholefoods', '#wieiad', '#gymtok', '#gymmotivation', '#uniwiead', '#foodinspiration', '#foodinspiration']"
livingwithlucee,7.47E+18,,"['#wholefoods', '#wieiad', '#gymtok', '#gymmotivation', '#uniwiead', '#foodinspiration', '#healthyrecipes']"
livingwithlucee,7.47E+18,,"['#gymtok', '#gymmotivation', '#mentalhealthmatters']"
livingwithlucee,7.47E+18,,"['#gymtok', '#gymmotivation', '#mentalhealthmatters', '#recoveryispossible', '#gym', '#wieiad', '#wholefoods']"
livingwithlucee,7.47E+18,,"['#gymtok', '#gymmotivation', '#mentalhealthmatters']"
livingwithlucee,7.47E+18,,"['#gymtok', '#gymmotivation', '#mentalhealthmatters', '#recoveryispossible']"
livingwithlucee,7.47E+18,,"['#gymtok', '#gymmotivation', '#gym']"
livingwithlucee,7.47E+18,,"['#gymtok', '#gymmotivation', '#wieiad', '#wieadrecoveryy', '#gym', '#wholefoods', '#mentalhealthmatters', '#recoveryispossible', '#edrec0very', '#whatieatinaday', '#uniwiead', '#75hard']"
livingwithlucee,7.47E+18,,[]
livingwithlucee,7.47E+18,,"['#gymtok', '#gymmotivation', '#gym', '#wholefoods']"
livingwithlucee,7.46E+18,,"['#lashclusters', '#lashextensions']"
livingwithlucee,7.46E+18,,"['#mentalhealthmatters', '#recoveryispossible']"
livingwithlucee,7.46E+18,,['#mentalhealthmatters']
livingwithlucee,7.46E+18,,"['#mentalhealthmatters', '#recoveryispossible']"
livingwithlucee,7.46E+18,,"['#mentalhealthmatters', '#recoveryispossible']"
livingwithlucee,7.46E+18,,"['#mentalhealthmatters', '#recoveryispossible']"
livingwithlucee,7.46E+18,,"['#mentalhealthmatters', '#recoveryispossible', '#edrec0very', '#GymTok']"
livingwithlucee,7.45E+18,,['#mentalhealthmatters']
livingwithlucee,7.45E+18,,[]
livingwithlucee,7.45E+18,,"['#mentalhealthmatters', '#recoveryispossible']"
livingwithlucee,7.45E+18,,['#recoveryispossible']
livingwithlucee,7.45E+18,,"['#mentalhealthmatters', '#recoveryispossible']"
livingwithlucee,7.45E+18,,['#mentalhealthmatters']
livingwithlucee,7.45E+18,,"['#mentalhealthmatters', '#endof2024']"
livingwithlucee,7.45E+18,,"['#mentalhealthmatters', '#endof2024', '#endof2024season', '#startof2024season']"
livingwithlucee,7.45E+18,,"['#mentalhealthmatters', '#recoveryispossible', '#mewithmentalilillness']"
livingwithlucee,7.45E+18,,"['#mentalhealthmatters', '#recoveryispossible', '#edrec0very']"
livingwithlucee,7.45E+18,,"['#mentalhealthmatters', '#recoveryispossible', '#edrec0very']"
livingwithlucee,7.45E+18,,"['#mentalhealthmatters', '#winterblues', '#winter2024', '#winter2024']"
livingwithlucee,7.45E+18,,"['#mentalhealthmatters', '#recoveryispossible', '#edrec0very', '#winterblues']"
violetteghandour,7.46E+18,,"['#edrec0very', '#foryoupage']"
violetteghandour,7.43E+18,,"['#edrec0very', '#foryoupage', '#fyp']"
violetteghandour,7.44E+18,,"['#edrec0very', '#foryoupage', '#fyp']"
violetteghandour,7.50E+18,,"['#edrec0very', '#tcaguerison', '#fyp']"
violetteghandour,7.50E+18,,"['#edrec0very', '#tcaguerison', '#foryoupage']"
violetteghandour,7.49E+18,,[]
violetteghandour,7.49E+18,,"['#lifestyle', '#travel', '#fyp']"
violetteghandour,7.49E+18,,"['#vlog', '#lifestyle', '#fyp']"
violetteghandour,7.49E+18,,"['#vlog', '#lifestyle', '#fyp']"
violetteghandour,7.49E+18,,"['#edrec0very', '#tcaguerison', '#fypシ']"
violetteghandour,7.49E+18,,"['#edrec0very', '#tcaguerison', '#fyp']"
violetteghandour,7.49E+18,,"['#morocco', '#vlog', '#fyp']"
violetteghandour,7.49E+18,,"['#edrec0very', '#tcaguerison', '#fypシ']"
violetteghandour,7.49E+18,,"['#edrec0very', '#tcaguerison', '#fyp']"
violetteghandour,7.49E+18,,"['#edrec0very', '#tcaguerison', '#foryoupage']"
violetteghandour,7.49E+18,,"['#vlog', '#lifestyle', '#foryoupage']"
violetteghandour,7.48E+18,,"['#foryoupage', '#edrec0very', '#tcaguerison']"
violetteghandour,7.48E+18,,"['#rihoas', '#inrihoas', '#foryoupage']"
violetteghandour,7.48E+18,,"['#rihoas', '#inrihoas', '#foryoupage']"
violetteghandour,7.48E+18,,"['#edrec0very', '#foryoupage', '#fyp']"
violetteghandour,7.48E+18,,"['#edrec0very', '#tcaguerison', '#foryoupage']"
violetteghandour,7.48E+18,,"['#edrec0very', '#tcaguerison', '#foryoupage']"
violetteghandour,7.48E+18,,"['#edrec0very', '#tcaguerison', '#fyp']"
violetteghandour,7.48E+18,,"['#foryoupage', '#edrec0very', '#tcaguerison']"
violetteghandour,7.48E+18,,"['#gims', '#concerts', '#fyp']"
violetteghandour,7.48E+18,,"['#gims', '#concerts', '#fyp']"
violetteghandour,7.48E+18,,"['#edrec0very', '#foryoupage', '#fyp']"
violetteghandour,7.47E+18,,"['#vlog', '#lifestyle', '#foryoupage']"
violetteghandour,7.47E+18,,"['#lifestyle', '#vlog', '#foryoupage']"
violetteghandour,7.47E+18,,[]
violetteghandour,7.47E+18,,"['#lifestyle', '#foryoupage']"
violetteghandour,7.47E+18,,"['#tcaguerison', '#edrec0very', '#fyp']"
violetteghandour,7.47E+18,,"['#tcaguerison', '#edrec0very', '#foryoupage']"
violetteghandour,7.47E+18,,"['#vlog', '#lifestyle', '#tcaguerison']"
violetteghandour,7.47E+18,,"['#food', '#tcaguerison', '#fyp']"
violetteghandour,7.47E+18,,"['#food', '#foryoupage']"
violetteghandour,7.47E+18,,"['#edrec0very', '#tcaguerison', '#fypシ']"
violetteghandour,7.47E+18,,"['#vlog', '#lifestyle', '#foryoupage']"
violetteghandour,7.47E+18,,"['#lifestyle', '#edrec0very', '#foryoupage']"
violetteghandour,7.47E+18,,"['#tcaguerison', '#edrec0very', '#foryoupage']"
violetteghandour,7.47E+18,,"['#tcaguerison', '#edrec0very', '#foryoupage']"
violetteghandour,7.47E+18,,"['#vlog', '#foryoupage', '#tcaguerison']"
violetteghandour,7.47E+18,,"['#omaya', '#jewelry', '#foryoupage']"
violetteghandour,7.47E+18,,"['#tcaguerison', '#edrec0very', '#foryoupage']"
violetteghandour,7.47E+18,,"['#tcaguerison', '#foryoupage']"
violetteghandour,7.47E+18,,"['#vlog', '#lifestyle', '#foryoupage']"
violetteghandour,7.47E+18,,"['#edrec0very', '#foryoupage', '#fypシ']"
violetteghandour,7.47E+18,,"['#edrec0very', '#foryoupage', '#fyp']"
violetteghandour,7.47E+18,,"['#edrec0very', '#tcaguerison', '#fyp']"
violetteghandour,7.47E+18,,"['#edrec0very', '#foryoupage', '#fyp']"
l1saweller,7.50E+18,,"['#ootd', '#outfitinspo', '#foryoupage', '#outfitideas', '#newyork', '#viral']"
l1saweller,7.50E+18,,"['#statueofliberty', '#newyork', '#foryoupage', '#hoziersyell', '#trend', '#viral']"
l1saweller,7.50E+18,,"['#nicknames', '#foryou', '#trend']"
l1saweller,7.50E+18,,"['#newyork', '#brooklynbridge', '#nyc', '#viral', '#trend', '#foryoupage']"
l1saweller,7.50E+18,,"['#newyork', '#uk', '#relatable']"
l1saweller,7.50E+18,,"['#outfitinspo', '#ootd', '#foryou', '#viral']"
l1saweller,7.50E+18,,"['#newyork', '#ootd', '#outfitinspo', '#foryoupage', '#viral']"
l1saweller,7.50E+18,,"['#ootd', '#outfitinspo', '#nyc', '#outfitcheck']"
l1saweller,7.50E+18,,[]
l1saweller,7.50E+18,,"['#ootd', '#outfitcheck', '#fyp']"
l1saweller,7.49E+18,,"['#ootd', '#outfitinspo', '#foryou']"
l1saweller,7.49E+18,,"['#nyc', '#hotelview', '#viral']"
l1saweller,7.49E+18,,"['#foryoupage', '#outfitcheck']"
l1saweller,7.49E+18,,"['#nyc', '#summitonevanderbilt', '#viral', '#city', '#view']"
l1saweller,7.49E+18,,"['#grandcentral', '#newyork', '#nyc', '#viral']"
l1saweller,7.49E+18,,"['#nyc', '#newyork', '#outfitinspo', '#outfitcheck']"
l1saweller,7.49E+18,,"['#newyork', '#timessquare', '#nyc', '#manhattan', '#foryoupage', '#viral', '#trend']"
l1saweller,7.49E+18,,"['#annemarie', '#newmusic', '#act2', '#knockknock', '#foryou', '#foryoupage', '#viral']"
l1saweller,7.48E+18,,"['#tattoos', '#trend', '#foryoupage', '#viral', '#tattooinspo']"
l1saweller,7.48E+18,,"['#foryoupage', '#viral']"
l1saweller,7.48E+18,,"['#foryoupage', '#duo', '#onlinefriends', '#bestfriend', '#viral']"
l1saweller,7.48E+18,,"['#outfit', '#outfitinspo', '#nikeshox', '#foryoupage', '#viral']"
l1saweller,7.47E+18,,"['#forever18', '#suicideprevention', '#mentalhealthmatters']"
l1saweller,7.47E+18,,"['#ootd', '#viral', '#foryoupage', '#streetwear', '#outfitinspo']"
l1saweller,7.47E+18,,[]
l1saweller,7.46E+18,,"['#ootd', '#streetwear', '#foryoupage', '#scuffers']"
l1saweller,7.46E+18,,"['#nikeshox', '#carharttwip', '#carharttactivejacket', '#streetwear', '#streetwearinspo', '#outfit', '#foryoupage']"
l1saweller,7.41E+18,,['#draft']
l1saweller,7.41E+18,,['#draft']
l1saweller,7.40E+18,,['#ootd']
l1saweller,7.40E+18,,"['#london', '#londontiktok', '#londontiktok', '#londoneye', '#bigben', '#citylife']"
l1saweller,7.40E+18,,"['#foryoupage', '#relatable', '#duo', '#friendship', '#viral']"
l1saweller,7.35E+18,,"['#utahcheck', '#belfast', '#trend', '#foryoupage']"
l1saweller,7.23E+18,,['#foryoupage']
l1saweller,7.20E+18,,"['#foryoupage', '#trending', '#viral']"
l1saweller,7.18E+18,,[]
grace_s_journey,7.50E+18,,"['#jesus', '#heisrisen', '#easter', '#recovered', '#recoveryispossible', '#edrec0very', '#anarecovery', '#edsheeranrecoveryy', '#ednotsheereen', '#mentalhealth']"
grace_s_journey,7.48E+18,,"['#edrec0very', '#edrecovry', '#edsheeranrecoveryy', '#ednotsheeranrec0very', '#anarecoveryy', '#anarecovery', '#anarecovry', '#recovery', '#weightgain', '#edtreatment', '#edrecoverybff', '#ensureplus', '#weightrestoration', '#mealplan']"
grace_s_journey,7.45E+18,,"['#edrec0very', '#edrecovry', '#anarecoveryy', '#anarecovry', '#edsheeranrecoveryy', '#ednotsheeranrec0very', '#recoveryispossible', '#recovery', '#recoveryisworthit', '#amenorrhea', '#period', '#menstrualcycle', '#timeofthemonth', '#imjustagirl']"
grace_s_journey,7.50E+18,,"['#recovered', '#edrec0very', '#edrecovry', '#anarecovery', '#anarecovry', '#edsheeranrecoveryy', '#ednotsheeranrec0very', '#dietculture', '#wieiad', '#caloriecounting', '#fyp']"
grace_s_journey,7.50E+18,,"['#recovered', '#edrec0very', '#edrecovry', '#anarecovery', '#anarecovry', '#edsheeranrecoveryy', '#ednotsheeranrec0very', '#edtreatment', '#recovery', '#recoveryispossible', '#momma', '#babies']"
grace_s_journey,7.50E+18,,"['#recovered', '#edrec0very', '#edsheeranrecoveryy', '#edtreatment', '#treatment', '#residential', '#inpatient', '#fyp', '#montenido', '#centerfordiscovery']"
grace_s_journey,7.50E+18,,"['#recovered', '#edrec0very', '#edrecovry', '#anarecovery', '#anarecovry', '#edsheeranrecoveryy', '#ednotsheeranrec0very', '#recovery', '#ednotsheereen', '#edtreatment', '#foodfreedomjourney', '#mealplan']"
